Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
True,PP-Bizon,High Roller,min,0,1,9,0,0,24.93,10.07,4.8,3.71,3.21,0.142,53.27,64.47,2.79
True,Dual Berettas,Dezastre,min,0,4,6,0,0,8.59,4.65,2.14,1.85,1.65,0.118,31.44,39.36,2.79
True,P90,Vent Rush,min,0,2,7,0,1,6.27,3.6,1.65,1.67,1.32,0.1639999999999999,20.07,26.29,2.79
True,R8 Revolver,Crazy 8,min,0,3,6,1,0,8.8,3.62,1.74,1.35,1.22,0.1489999999999999,22.65,29.25,2.79
True,P250,Visions,min,0,0,0,1,9,35.05,17.14,9.06,8.15,6.76,0.4429999999999999,68.99,82.55,2.79
False,R8 Revolver,Crazy 8,min,2,7,1,0,0,3.31,1.81,1.05,0.8,0.71,0.064,20.34,26.6,2.79
True,Dual Berettas,Melondrama,min,0,3,7,0,0,22.51,8.48,4.47,3.16,2.7,0.126,56.73,68.43,2.78
True,CZ75-Auto,Pole Position,min,4,3,3,0,0,3.73,1.49,0.66,0.76,0.64,0.0659999999999999,21.37,27.77,2.78
True,CZ75-Auto,Red Astor,min,4,6,0,0,0,3.98,1.41,0.76,0.61,0.63,0.042,24.38,31.24,2.78
True,XM1014,Zombie Offensive,min,4,4,2,0,0,2.82,1.14,0.54,0.5,0.5,0.058,16.92,22.65,2.78
True,M249,O.S.I.P.R.,min,2,8,0,0,0,1.32,0.62,0.34,0.33,0.31,0.056,7.6,11.92,2.77
True,P90,Vent Rush,min,0,2,6,1,1,6.27,3.6,1.65,1.67,1.32,0.187,20.09,26.29,2.77
True,M249,Downtown,min,0,2,7,0,1,5.96,3.5,1.69,1.42,1.26,0.1639999999999999,20.09,26.29,2.77
True,Negev,Lionfish,min,3,5,2,0,0,2.7,1.16,0.58,0.53,0.52,0.065,15.06,20.51,2.77
False,P90,Nostalgia,min,3,3,4,0,0,11.29,7.22,5.17,5.0,4.86,0.081,76.21,90.81,2.76
False,SG 553,Dragon Tech,min,2,4,4,0,0,3.0,1.92,1.06,0.96,0.72,0.088,17.92,23.78,2.76
True,G3SG1,Scavenger,min,1,6,3,0,0,2.99,1.61,0.91,0.8,0.7,0.087,15.38,20.86,2.76
True,G3SG1,High Seas,max,0,0,5,0,5,5.91,2.84,1.18,1.22,0.95,0.54,10.65,15.42,2.76
True,Five-SeveN,Triumvirate,min,1,8,1,0,0,6.74,4.28,2.79,2.28,2.35,0.071,43.77,53.51,2.76
False,P2000,Wicked Sick,min,0,3,7,0,0,43.26,26.22,12.47,8.52,6.64,0.126,165.95,194.0,2.75
True,MAG-7,Praetorian,min,0,0,10,0,0,6.56,4.27,2.93,2.52,nan,0.15,29.3,36.86,2.75
True,M249,Deep Relief,min,3,5,2,0,0,1.67,0.73,0.3,0.25,0.23,0.065,9.26,13.81,2.75
True,MP7,Guerrilla,min,1,9,0,0,0,2.47,1.01,0.52,0.27,0.26,0.063,11.56,16.45,2.75
True,R8 Revolver,Banana Cannon,min,7,0,2,1,0,14.97,6.97,3.43,2.72,2.54,0.0679999999999999,114.37,134.68,2.75
True,MAG-7,SWAG-7,min,0,7,3,0,0,3.8,1.21,0.54,0.49,0.45,0.094,10.09,14.77,2.75
True,Nova,Windblown,min,2,8,0,0,0,1.33,0.62,0.35,0.36,0.39,0.056,7.62,11.92,2.75
True,UMP-45,Exposure,min,4,4,2,0,0,2.93,1.48,0.88,1.14,0.97,0.058,19.4,25.47,2.75
True,G3SG1,High Seas,min,4,4,2,0,0,5.91,2.84,1.18,1.22,0.95,0.058,37.36,46.12,2.74
True,G3SG1,Scavenger,min,0,9,1,0,0,2.99,1.61,0.91,0.8,0.7,0.078,15.4,20.86,2.74
True,P250,Cyber Shell,min,4,4,2,0,0,3.13,1.28,0.58,0.85,0.5,0.058,18.8,24.77,2.74
True,P90,Neoqueen,min,6,0,3,1,0,10.49,7.07,4.57,7.47,12.08,0.0829999999999999,84.12,99.89,2.74
True,Dual Berettas,Melondrama,min,6,3,0,1,0,22.51,8.48,4.47,3.16,2.7,0.059,163.66,191.36,2.74
True,R8 Revolver,Crazy 8,min,0,2,6,0,2,8.8,3.62,1.74,1.35,1.22,0.194,20.12,26.29,2.74
True,FAMAS,Crypsis,min,1,9,0,0,0,1.32,0.73,0.42,0.41,0.34,0.063,7.89,12.22,2.74
True,M249,Downtown,min,1,1,7,1,0,5.96,3.5,1.69,1.42,1.26,0.15,22.71,29.25,2.73
True,XM1014,Ziggy,min,0,0,10,0,0,2.93,1.47,0.74,1.18,0.75,0.15,7.4,11.65,2.73
True,SCAR-20,Torn,min,3,5,2,0,0,1.73,0.96,0.51,0.47,nan,0.065,11.01,15.8,2.73
True,G3SG1,High Seas,min,0,8,2,0,0,5.91,2.84,1.18,1.22,0.95,0.086,25.08,31.98,2.73
True,SCAR-20,Powercore,min,2,8,0,0,0,3.68,1.19,0.55,0.53,0.64,0.056,16.88,22.55,2.73
True,SCAR-20,Outbreak,min,3,5,2,0,0,1.15,0.67,0.32,0.23,0.26,0.065,7.44,11.7,2.73
False,P90,Nostalgia,min,2,6,2,0,0,11.29,7.22,5.17,5.0,4.86,0.072,76.24,90.81,2.73
False,Nova,Clear Polymer,min,2,8,0,0,0,4.13,2.7,1.93,1.67,1.46,0.056,29.86,37.46,2.72
True,AUG,Death by Puppy,min,3,4,3,0,0,23.97,12.41,8.0,7.1,nan,0.073,145.55,170.51,2.72
True,MP5-SD,Kitbash,min,3,2,5,0,0,3.27,1.69,0.83,0.79,0.58,0.089,17.34,23.06,2.72
True,CZ75-Auto,Tigris,min,0,0,10,0,0,4.51,2.6,1.39,1.15,0.91,0.15,13.9,19.11,2.72
True,SG 553,Cyberforce,min,0,8,2,0,0,3.52,1.35,0.66,0.54,0.52,0.086,12.12,17.06,2.72
True,Tec-9,Brother,min,0,0,8,2,0,4.31,1.53,0.83,0.66,0.61,0.196,7.96,12.28,2.72
True,UMP-45,Gold Bismuth,min,1,8,1,0,0,8.22,4.85,2.22,1.8,1.69,0.071,49.24,59.76,2.72
True,MAG-7,Petroglyph,min,4,4,2,0,0,2.79,1.16,0.55,0.53,nan,0.058,16.9,22.55,2.71
True,UMP-45,Scaffold,min,1,7,2,0,0,5.65,2.95,1.86,1.71,1.65,0.079,30.02,37.64,2.71
False,SCAR-20,Powercore,min,0,10,0,0,0,1.48,0.65,0.4,0.34,0.35,0.07,6.5,10.59,2.71
False,MAG-7,Petroglyph,min,0,10,0,0,0,1.29,0.65,0.4,0.45,nan,0.07,6.5,10.59,2.71
True,MAG-7,Praetorian,min,4,0,6,0,0,6.56,4.27,2.93,2.52,nan,0.09,43.82,53.51,2.71
False,P90,Vent Rush,min,2,8,0,0,0,2.97,1.81,1.05,0.87,0.72,0.056,20.42,26.6,2.71
True,MP7,Abyssal Apparition,min,0,4,6,0,0,21.8,8.23,3.98,3.02,2.73,0.118,56.8,68.43,2.71
True,G3SG1,Keeping Tabs,min,1,9,0,0,0,1.98,1.07,0.43,0.44,0.27,0.063,11.61,16.45,2.7
True,Galil AR,Connexion,min,2,4,4,0,0,3.42,1.78,0.85,1.51,0.65,0.088,17.36,23.06,2.7
False,Dual Berettas,Flora Carnivora,min,0,0,10,0,0,3.31,1.8,1.05,0.82,0.74,0.15,10.5,15.18,2.7
False,M249,Downtown,min,0,0,10,0,0,2.95,1.86,1.05,0.85,0.73,0.15,10.5,15.18,2.7
False,P90,Vent Rush,min,0,0,10,0,0,2.97,1.81,1.05,0.87,0.72,0.15,10.5,15.18,2.7
False,R8 Revolver,Crazy 8,min,0,0,10,0,0,3.31,1.81,1.05,0.8,0.71,0.15,10.5,15.18,2.7
False,P90,Nostalgia,min,1,9,0,0,0,11.29,7.22,5.17,5.0,4.86,0.063,76.27,90.81,2.7
False,MAG-7,Praetorian,min,2,8,0,0,0,3.24,2.08,1.79,1.64,nan,0.056,23.12,29.7,2.7
True,AUG,Aristocrat,min,2,7,1,0,0,5.78,2.53,1.32,2.16,1.64,0.064,30.59,38.28,2.7
True,UMP-45,Plastique,min,0,4,6,0,0,4.85,2.29,1.01,1.25,0.94,0.118,15.22,20.59,2.69
True,Dual Berettas,Flora Carnivora,min,0,2,7,0,1,8.32,3.49,1.71,1.34,1.22,0.1639999999999999,20.17,26.29,2.69
True,MAC-10,Button Masher,min,5,3,2,0,0,2.84,1.17,0.57,0.46,0.43,0.051,18.85,24.77,2.69
True,Sawed-Off,Limelight,min,0,4,5,0,1,5.47,1.98,0.96,1.0,0.8,0.148,13.52,18.64,2.69
True,Tec-9,Rebel,min,1,6,3,0,0,2.7,1.24,0.67,0.51,0.52,0.087,12.15,17.06,2.69
True,SCAR-20,Fragments,min,1,9,0,0,0,2.45,1.24,0.65,0.61,0.52,0.063,13.61,18.75,2.69
False,SG 553,Cyrex,min,1,9,0,0,0,14.75,6.76,4.51,3.74,3.54,0.063,75.59,90.02,2.69
True,PP-Bizon,Harvester,min,0,10,0,0,0,1.17,0.35,0.21,0.17,0.18,0.07,3.5,7.12,2.69
True,Five-SeveN,Buddy,min,0,1,9,0,0,3.77,2.32,1.11,1.24,1.03,0.142,12.31,17.24,2.68
False,P90,Chopper,min,0,10,0,0,0,1.78,1.0,0.58,0.92,0.55,0.07,10.0,14.58,2.68
True,UMP-45,Arctic Wolf,min,0,6,4,0,0,3.07,1.3,0.59,0.66,0.47,0.102,10.16,14.77,2.68
True,Sawed-Off,Yorick,min,2,7,1,0,0,1.36,0.64,0.29,0.17,0.17,0.064,7.49,11.7,2.68
True,MP7,Abyssal Apparition,min,6,4,0,0,0,21.8,8.23,3.98,3.02,2.73,0.028,163.72,191.36,2.68
True,Dual Berettas,Dezastre,min,5,3,2,0,0,8.59,4.65,2.14,1.85,1.65,0.051,61.18,73.43,2.68
True,Tec-9,Brother,min,1,8,1,0,0,4.31,1.53,0.83,0.66,0.61,0.071,17.38,23.06,2.68
True,Five-SeveN,Fowl Play,min,2,7,1,0,0,18.3,7.83,4.26,3.69,3.41,0.064,95.67,113.1,2.68
True,Sawed-Off,Limelight,min,1,3,6,0,0,5.47,1.98,0.96,1.0,0.8,0.1109999999999999,17.17,22.82,2.68
False,MP5-SD,Phosphor,min,0,2,8,0,0,9.1,5.68,3.69,3.75,3.38,0.1339999999999999,40.88,50.09,2.67
False,P90,Vent Rush,min,4,3,3,0,0,2.97,1.81,1.05,0.87,0.72,0.0659999999999999,20.46,26.6,2.67
False,Dual Berettas,Flora Carnivora,min,1,7,2,0,0,3.31,1.8,1.05,0.82,0.74,0.079,18.01,23.78,2.67
True,MAC-10,Allure,min,0,10,0,0,0,4.1,1.74,0.89,0.69,0.63,0.07,17.4,23.06,2.66
True,SG 553,Triarch,min,0,0,10,0,0,4.85,1.24,0.57,0.52,0.48,0.15,5.7,9.61,2.66
True,Five-SeveN,Triumvirate,min,0,1,9,0,0,6.74,4.28,2.79,2.28,2.35,0.142,29.39,36.86,2.66
True,Galil AR,Connexion,min,1,0,9,0,0,3.42,1.78,0.85,1.51,0.65,0.1349999999999999,11.07,15.79,2.66
False,Dual Berettas,Flora Carnivora,min,2,4,4,0,0,3.31,1.8,1.05,0.82,0.74,0.088,18.02,23.78,2.66
False,G3SG1,Dream Glade,min,0,10,0,0,0,1.62,0.66,0.37,0.33,0.33,0.07,6.6,10.65,2.66
True,P90,Vent Rush,min,3,6,0,1,0,6.27,3.6,1.65,1.67,1.32,0.08,42.08,51.45,2.66
False,XM1014,Zombie Offensive,min,0,10,0,0,0,1.31,0.66,0.4,0.35,0.35,0.07,6.6,10.65,2.66
True,MAG-7,Praetorian,min,4,6,0,0,0,6.56,4.27,2.93,2.52,nan,0.042,51.86,62.69,2.66
True,FAMAS,Eye of Athena,min,6,1,3,0,0,26.65,12.8,6.71,6.33,7.3,0.052,192.83,224.81,2.66
True,P90,Shallow Grave,min,0,2,8,0,0,15.92,7.98,3.79,4.71,3.54,0.1339999999999999,46.28,56.27,2.65
False,R8 Revolver,Banana Cannon,min,4,5,1,0,0,6.03,3.97,2.35,1.87,1.68,0.05,46.32,56.32,2.65
True,SG 553,Heavy Metal,min,1,9,0,0,0,1.87,0.65,0.44,0.44,0.42,0.063,7.72,11.92,2.65
True,Nova,Wild Six,min,1,4,5,0,0,2.77,1.18,0.54,0.57,0.46,0.103,10.19,14.77,2.65
True,P90,Chopper,min,4,4,2,0,0,4.54,2.37,1.5,2.0,1.58,0.058,30.64,38.28,2.65
False,SG 553,Cyrex,min,0,0,10,0,0,14.75,6.76,4.51,3.74,3.54,0.15,45.1,54.91,2.65
True,M249,Downtown,min,6,0,3,0,1,5.96,3.5,1.69,1.42,1.26,0.09,42.09,51.45,2.65
False,Nova,Toy Soldier,min,2,8,0,0,0,2.77,1.21,0.65,0.49,0.49,0.056,15.22,20.54,2.64
True,Sawed-Off,Highwayman,min,0,8,2,0,0,7.04,3.39,1.34,0.92,0.95,0.086,29.8,37.31,2.64
True,Nova,Plume,min,0,10,0,0,0,2.75,1.11,0.56,0.65,0.51,0.07,11.1,15.8,2.64
True,PP-Bizon,Embargo,min,10,0,0,0,0,10.41,4.92,2.33,1.53,1.51,0.0,104.1,122.75,2.64
True,MP9,Featherweight,min,0,9,1,0,0,4.25,1.28,0.68,0.54,0.55,0.078,12.2,17.06,2.64
False,MP7,Powercore,min,0,0,10,0,0,2.8,1.36,0.65,0.7,0.53,0.15,6.5,10.5,2.63
True,M249,O.S.I.P.R.,min,3,5,2,0,0,1.32,0.62,0.34,0.33,0.31,0.065,7.74,11.92,2.63
True,Galil AR,Vandal,min,1,9,0,0,0,2.72,0.74,0.36,0.3,0.29,0.063,9.38,13.81,2.63
True,CZ75-Auto,Tacticat,min,0,0,10,0,0,3.16,1.55,0.75,1.05,0.67,0.15,7.5,11.65,2.63
False,SG 553,Dragon Tech,min,2,7,1,0,0,3.0,1.92,1.06,0.96,0.72,0.064,20.5,26.6,2.63
True,MP5-SD,Kitbash,min,0,0,9,0,1,3.27,1.69,0.83,0.79,0.58,0.18,8.05,12.28,2.63
False,Nova,Toy Soldier,min,0,0,10,0,0,2.77,1.21,0.65,0.49,0.49,0.15,6.5,10.5,2.63
True,Tec-9,Brother,min,0,4,6,0,0,4.31,1.53,0.83,0.66,0.61,0.118,11.1,15.79,2.63
False,G3SG1,High Seas,min,0,0,10,0,0,2.68,1.32,0.65,0.66,0.43,0.15,6.5,10.5,2.63
False,MP7,Abyssal Apparition,min,0,2,8,0,0,10.32,4.71,2.18,1.8,1.62,0.1339999999999999,26.86,33.91,2.62
True,P90,Cocoa Rampage,min,2,7,1,0,0,1.7,0.81,0.32,0.43,0.28,0.064,9.39,13.81,2.62
True,G3SG1,High Seas,max,0,0,4,1,5,5.91,2.84,1.18,1.22,0.95,0.5469999999999999,10.69,15.31,2.62
False,P90,Neoqueen,min,7,1,2,0,0,5.35,3.96,2.47,3.23,5.59,0.037,46.35,56.32,2.62
True,M249,Aztec,min,1,9,0,0,0,3.5,1.92,1.01,0.87,0.71,0.063,20.78,26.91,2.62
True,CZ75-Auto,Tacticat,min,3,6,1,0,0,3.16,1.55,0.75,1.05,0.67,0.057,19.53,25.47,2.62
False,R8 Revolver,Crazy 8,min,2,4,4,0,0,3.31,1.81,1.05,0.8,0.71,0.088,18.06,23.78,2.62
False,M249,Downtown,min,1,7,2,0,0,2.95,1.86,1.05,0.85,0.73,0.079,18.07,23.78,2.61
True,R8 Revolver,Crazy 8,min,0,2,6,1,1,8.8,3.62,1.74,1.35,1.22,0.187,20.25,26.29,2.61
False,SG 553,Triarch,min,0,10,0,0,0,1.93,0.66,0.4,0.34,0.34,0.07,6.6,10.59,2.61
False,G3SG1,High Seas,min,2,7,1,0,0,2.68,1.32,0.65,0.66,0.43,0.064,15.25,20.54,2.61
True,M249,Downtown,min,0,2,7,1,0,5.96,3.5,1.69,1.42,1.26,0.1569999999999999,20.25,26.29,2.61
True,MAG-7,Sonar,min,0,10,0,0,0,1.08,0.46,0.29,0.29,nan,0.07,4.6,8.29,2.61
True,MP7,Powercore,min,5,2,3,0,0,5.75,2.6,1.18,1.36,1.1,0.059,37.49,46.12,2.61
True,XM1014,XOXO,min,3,7,0,0,0,22.25,7.91,3.31,2.95,2.59,0.049,122.12,143.44,2.61
True,M249,Emerald Poison Dart,min,3,6,0,1,0,4.16,2.67,1.87,1.63,nan,0.08,30.13,37.64,2.6
False,M249,Downtown,min,4,3,3,0,0,2.95,1.86,1.05,0.85,0.73,0.0659999999999999,20.53,26.6,2.6
False,R8 Revolver,Crazy 8,min,1,7,2,0,0,3.31,1.81,1.05,0.8,0.71,0.079,18.08,23.78,2.6
False,SG 553,Dragon Tech,min,0,0,10,0,0,3.0,1.92,1.06,0.96,0.72,0.15,10.6,15.18,2.6
True,SCAR-20,Fragments,min,0,0,10,0,0,2.45,1.24,0.65,0.61,0.52,0.15,6.5,10.47,2.6
False,AUG,Death by Puppy,min,1,9,0,0,0,11.75,7.18,5.37,4.84,nan,0.063,76.37,90.81,2.6
True,Negev,Lionfish,min,1,4,5,0,0,2.7,1.16,0.58,0.53,0.52,0.103,10.24,14.77,2.6
True,SCAR-20,Torn,min,2,8,0,0,0,1.73,0.96,0.51,0.47,nan,0.056,11.14,15.8,2.6
True,Tec-9,Brother,min,0,0,9,0,1,4.31,1.53,0.83,0.66,0.61,0.18,8.08,12.28,2.6
True,CZ75-Auto,Vendetta,min,2,7,1,0,0,2.1,0.7,0.31,0.26,0.26,0.064,9.41,13.81,2.6
True,SCAR-20,Outbreak,min,4,3,3,0,0,1.15,0.67,0.32,0.23,0.26,0.0659999999999999,7.57,11.7,2.6
True,M249,Aztec,min,1,3,6,0,0,3.5,1.92,1.01,0.87,0.71,0.1109999999999999,15.32,20.59,2.59
False,SCAR-20,Enforcer,min,2,7,1,0,0,1.9,0.82,0.48,0.42,0.41,0.064,10.02,14.51,2.59
True,Sawed-Off,Limelight,min,4,3,3,0,0,5.47,1.98,0.96,1.0,0.8,0.0659999999999999,30.7,38.28,2.59
True,P250,Visions,min,7,2,0,0,1,35.05,17.14,9.06,8.15,6.76,0.059,286.39,332.32,2.59
False,CZ75-Auto,Pole Position,min,3,7,0,0,0,1.88,0.75,0.43,0.4,0.37,0.049,10.89,15.5,2.59
False,P90,Shapewood,min,3,5,2,0,0,8.88,4.15,1.92,1.7,1.73,0.065,51.23,61.89,2.59
True,M249,Emerald Poison Dart,min,5,0,5,0,0,4.16,2.67,1.87,1.63,nan,0.075,30.15,37.64,2.58
True,MP5-SD,Kitbash,min,2,5,3,0,0,3.27,1.69,0.83,0.79,0.58,0.08,17.48,23.06,2.58
True,G3SG1,High Seas,max,0,0,3,2,5,5.91,2.84,1.18,1.22,0.95,0.554,10.73,15.31,2.58
True,Nova,Windblown,min,3,5,2,0,0,1.33,0.62,0.35,0.36,0.39,0.065,7.79,11.92,2.58
True,MP9,Hydra,min,0,1,9,0,0,31.78,13.98,8.21,6.92,6.54,0.142,87.87,104.02,2.58
True,MP5-SD,Gauss,min,10,0,0,0,0,3.23,1.18,0.54,0.48,0.45,0.0,32.3,40.11,2.58
True,Sawed-Off,Apocalypto,min,0,7,3,0,0,5.03,1.72,0.91,0.73,0.66,0.094,14.77,19.95,2.58
False,M249,Downtown,min,4,0,6,0,0,2.95,1.86,1.05,0.85,0.73,0.09,18.1,23.78,2.58
True,CZ75-Auto,Tigris,min,0,0,8,0,2,4.51,2.6,1.39,1.15,0.91,0.21,12.94,17.84,2.57
True,Dual Berettas,Flora Carnivora,min,0,2,7,1,0,8.32,3.49,1.71,1.34,1.22,0.1569999999999999,20.29,26.29,2.57
True,MP5-SD,Kitbash,min,0,7,3,0,0,3.27,1.69,0.83,0.79,0.58,0.094,14.32,19.42,2.56
True,Negev,dev_texture,min,4,6,0,0,0,2.9,1.23,0.53,0.51,0.47,0.042,18.98,24.77,2.56
True,UMP-45,Wild Child,min,2,0,8,0,0,84.38,44.9,16.99,11.62,9.2,0.12,304.68,353.32,2.56
True,MP9,Goo,min,0,10,0,0,0,2.95,1.55,0.91,1.19,0.87,0.07,15.5,20.77,2.56
True,CZ75-Auto,Tacticat,min,0,10,0,0,0,3.16,1.55,0.75,1.05,0.67,0.07,15.5,20.77,2.56
True,M249,Aztec,min,0,1,8,0,1,3.5,1.92,1.01,0.87,0.71,0.172,10.71,15.26,2.56
False,Glock-18,Umbral Rabbit,min,2,8,0,0,0,6.21,4.25,2.43,2.42,1.81,0.056,46.42,56.32,2.55
True,Tec-9,Brother,min,0,0,9,1,0,4.31,1.53,0.83,0.66,0.61,0.173,8.13,12.28,2.55
True,UMP-45,Scaffold,min,0,4,6,0,0,5.65,2.95,1.86,1.71,1.65,0.118,22.96,29.34,2.55
False,MP7,Special Delivery,min,6,3,1,0,0,3.2,1.8,1.12,1.1,1.06,0.036,25.72,32.49,2.54
True,G3SG1,High Seas,max,0,0,2,3,5,5.91,2.84,1.18,1.22,0.95,0.561,10.77,15.31,2.54
False,SG 553,Dragon Tech,min,3,2,5,0,0,3.0,1.92,1.06,0.96,0.72,0.089,18.14,23.78,2.54
False,P90,Vent Rush,min,2,5,3,0,0,2.97,1.81,1.05,0.87,0.72,0.08,18.14,23.78,2.54
True,Nova,Wild Six,min,3,5,2,0,0,2.77,1.18,0.54,0.57,0.46,0.065,15.29,20.51,2.54
True,Sawed-Off,Limelight,min,0,4,6,0,0,5.47,1.98,0.96,1.0,0.8,0.118,13.68,18.64,2.53
True,AUG,Death by Puppy,min,0,2,7,1,0,23.97,12.41,8.0,7.1,nan,0.1569999999999999,87.92,104.02,2.53
True,G3SG1,High Seas,max,0,0,6,0,4,5.91,2.84,1.18,1.22,0.95,0.508,10.88,15.42,2.53
True,UMP-45,Oscillator,min,3,6,1,0,0,1.28,0.61,0.34,0.34,0.35,0.057,7.84,11.92,2.53
False,CZ75-Auto,Eco,min,0,0,10,0,0,2.79,1.23,0.66,0.54,0.5,0.15,6.6,10.5,2.53
True,MP5-SD,Liquidation,min,0,9,1,0,0,5.64,1.29,0.7,0.54,0.55,0.078,12.31,17.06,2.53
True,P90,Vent Rush,min,5,5,0,0,0,6.27,3.6,1.65,1.67,1.32,0.035,49.35,59.66,2.53
False,P90,Neoqueen,min,6,3,1,0,0,5.35,3.96,2.47,3.23,5.59,0.036,46.45,56.32,2.52
True,Five-SeveN,Triumvirate,min,0,5,5,0,0,6.74,4.28,2.79,2.28,2.35,0.11,35.35,43.55,2.52
True,SCAR-20,Cardiac,min,0,0,10,0,0,45.31,12.65,7.11,6.26,6.4,0.15,71.1,84.67,2.52
True,Sawed-Off,Apocalypto,min,3,7,0,0,0,5.03,1.72,0.91,0.73,0.66,0.049,27.13,34.08,2.51
True,SCAR-20,Outbreak,min,2,8,0,0,0,1.15,0.67,0.32,0.23,0.26,0.056,7.66,11.7,2.51
True,P250,Re.built,min,1,6,3,0,0,2.79,1.26,0.66,0.53,0.5,0.087,12.33,17.06,2.51
True,G3SG1,Digital Mesh,min,3,6,1,0,0,1.63,0.72,0.29,0.38,0.26,0.057,9.5,13.81,2.51
True,Nova,Clear Polymer,min,0,4,5,1,0,7.7,4.77,2.15,1.9,1.7,0.141,31.73,39.36,2.5
False,MP7,Special Delivery,min,7,0,3,0,0,3.2,1.8,1.12,1.1,1.06,0.045,25.76,32.49,2.5
True,M249,Nebula Crusader,min,0,4,5,0,1,9.56,3.83,2.27,1.85,1.76,0.148,28.43,35.57,2.5
True,SG 553,Cyberforce,min,0,0,10,0,0,3.52,1.35,0.66,0.54,0.52,0.15,6.6,10.47,2.5
True,G3SG1,Dream Glade,min,3,6,1,0,0,3.19,1.18,0.55,0.45,0.43,0.057,17.2,22.65,2.5
True,SCAR-20,Enforcer,min,0,7,3,0,0,5.1,1.74,0.89,0.72,0.67,0.094,14.85,19.95,2.5
False,R8 Revolver,Banana Cannon,min,3,1,6,0,0,6.03,3.97,2.35,1.87,1.68,0.097,36.16,44.46,2.5
True,SG 553,Darkwing,min,0,1,9,0,0,7.72,1.88,0.93,0.76,0.72,0.142,10.25,14.67,2.5
False,P90,Vent Rush,min,4,0,6,0,0,2.97,1.81,1.05,0.87,0.72,0.09,18.18,23.78,2.5
True,P250,Re.built,min,0,0,10,0,0,2.79,1.26,0.66,0.53,0.5,0.15,6.6,10.47,2.5
True,MAG-7,Monster Call,min,0,3,7,0,0,5.47,1.69,0.88,0.7,0.62,0.126,11.23,15.79,2.5
True,G3SG1,High Seas,max,0,0,5,1,4,5.91,2.84,1.18,1.22,0.95,0.515,10.92,15.42,2.49
True,Sawed-Off,Kiss♥Love,min,0,0,1,2,7,41.69,17.39,8.97,7.55,6.46,0.4059999999999999,69.29,82.55,2.49
True,Sawed-Off,Limelight,min,0,4,5,1,0,5.47,1.98,0.96,1.0,0.8,0.141,13.72,18.64,2.49
False,Five-SeveN,Triumvirate,min,2,7,1,0,0,3.33,2.13,1.76,1.58,1.49,0.064,23.33,29.7,2.49
False,UMP-45,Wild Child,min,1,1,7,1,0,43.65,26.21,12.53,8.64,6.7,0.15,166.21,194.0,2.49
True,Dual Berettas,Flora Carnivora,min,3,7,0,0,0,8.32,3.49,1.71,1.34,1.22,0.049,49.39,59.66,2.49
True,CZ75-Auto,Eco,min,3,6,1,0,0,6.85,2.64,1.22,1.16,1.14,0.057,37.61,46.12,2.49
True,M249,Downtown,min,6,0,3,1,0,5.96,3.5,1.69,1.42,1.26,0.0829999999999999,42.25,51.45,2.49
True,G3SG1,High Seas,min,3,7,0,0,0,5.91,2.84,1.18,1.22,0.95,0.049,37.61,46.12,2.49
False,CZ75-Auto,Pole Position,min,1,9,0,0,0,1.88,0.75,0.43,0.4,0.37,0.063,8.63,12.78,2.49
True,Tec-9,Re-Entry,min,4,5,1,0,0,3.92,1.62,0.89,1.18,nan,0.05,24.67,31.24,2.49
True,Galil AR,Connexion,min,1,7,2,0,0,3.42,1.78,0.85,1.51,0.65,0.079,17.58,23.06,2.48
True,MAC-10,Pipe Down,min,0,9,1,0,0,3.88,1.64,0.9,0.74,0.66,0.078,15.66,20.86,2.48
True,G3SG1,Digital Mesh,min,0,0,10,0,0,1.63,0.72,0.29,0.38,0.26,0.15,2.9,6.18,2.48
True,R8 Revolver,Crazy 8,min,0,2,6,2,0,8.8,3.62,1.74,1.35,1.22,0.18,20.38,26.29,2.48
False,AUG,Aristocrat,min,0,10,0,0,0,1.98,1.02,0.59,0.97,0.54,0.07,10.2,14.58,2.48
True,SCAR-20,Outbreak,min,5,1,4,0,0,1.15,0.67,0.32,0.23,0.26,0.0669999999999999,7.7,11.7,2.47
True,P90,Neoqueen,min,4,3,2,0,1,10.49,7.07,4.57,7.47,12.08,0.096,84.39,99.89,2.47
True,FAMAS,Eye of Athena,min,0,4,6,0,0,26.65,12.8,6.71,6.33,7.3,0.118,91.46,108.01,2.47
True,SG 553,Phantom,min,5,2,3,0,0,2.93,1.36,0.77,0.79,0.83,0.059,19.68,25.47,2.47
True,Galil AR,Akoben,min,1,9,0,0,0,1.5,0.74,0.35,0.66,0.28,0.063,8.16,12.22,2.47
True,MAG-7,Cobalt Core,min,0,10,0,0,0,1.26,0.75,0.33,0.36,0.31,0.07,7.5,11.46,2.47
True,Dual Berettas,Flora Carnivora,min,3,3,4,0,0,8.32,3.49,1.71,1.34,1.22,0.081,42.27,51.45,2.47
True,XM1014,Entombed,min,0,2,6,1,1,21.63,10.95,6.51,5.59,5.49,0.187,72.04,85.69,2.47
True,M249,Emerald Poison Dart,min,4,3,3,0,0,4.16,2.67,1.87,1.63,nan,0.0659999999999999,30.26,37.64,2.47
True,G3SG1,Digital Mesh,min,4,3,3,0,0,1.63,0.72,0.29,0.38,0.26,0.0659999999999999,9.55,13.81,2.46
