StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,MP5-SD,Desert Strike,Factory New,Mil_Spec Grade,Prisma 2 Case,1.19,11.899999999999999,6.2,-5.7,-4.99,-41.93
1,P2000,Acid Etched,Minimal Wear,Restricted,Prisma 2 Case,2.0,20.0,14.31,-5.69,-4.98,-24.9
0,SG 553,Darkwing,Factory New,Restricted,Prisma 2 Case,1.98,19.8,14.14,-5.66,-4.95,-25.0
1,SG 553,Darkwing,Minimal Wear,Restricted,Prisma 2 Case,1.96,19.6,14.31,-5.29,-4.63,-23.62
0,P2000,Acid Etched,Factory New,Restricted,Prisma 2 Case,1.93,19.3,14.14,-5.16,-4.52,-23.42
0,SSG 08,Fever Dream,Minimal Wear,Restricted,Prisma 2 Case,1.2,12.0,6.87,-5.13,-4.49,-37.42
0,AWP,Capillary,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.56,5.6000000000000005,0.56,-5.04,-4.41,-78.75
0,AWP,Capillary,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.58,5.8,0.9,-4.9,-4.29,-73.97
0,Sawed-Off,Apocalypto,Factory New,Restricted,Prisma 2 Case,1.9,19.0,14.14,-4.86,-4.25,-22.37
0,SCAR-20,Enforcer,Factory New,Restricted,Prisma 2 Case,1.88,18.799999999999997,14.14,-4.66,-4.08,-21.7
1,SSG 08,Fever Dream,Factory New,Restricted,Prisma 2 Case,7.54,75.4,33.24,-42.16,-36.89,-48.93
1,SG 553,Darkwing,Factory New,Restricted,Prisma 2 Case,7.35,73.5,33.24,-40.26,-35.23,-47.93
0,MAG-7,Justice,Factory New,Classified,Prisma 2 Case,11.12,111.19999999999999,73.57,-37.63,-32.93,-29.61
1,MAG-7,Justice,Field-Tested,Classified,Prisma 2 Case,4.09,40.9,36.41,-4.49,-3.93,-9.61
1,Sawed-Off,Apocalypto,Minimal Wear,Restricted,Prisma 2 Case,1.86,18.6,14.31,-4.29,-3.75,-20.16
1,SCAR-20,Enforcer,Minimal Wear,Restricted,Prisma 2 Case,1.82,18.2,14.31,-3.89,-3.4,-18.68
0,MAG-7,Justice,Well-Worn,Classified,Prisma 2 Case,1.92,19.2,15.7,-3.5,-3.06,-15.94
0,MAC-10,Disco Tech,Minimal Wear,Classified,Prisma 2 Case,6.83,68.3,34.23,-34.07,-29.81,-43.65
1,MAC-10,Disco Tech,Field-Tested,Classified,Prisma 2 Case,6.95,69.5,36.41,-33.09,-28.95,-41.65
1,SSG 08,Fever Dream,Well-Worn,Restricted,Prisma 2 Case,3.71,37.1,8.7,-28.4,-24.85,-66.98
1,P2000,Acid Etched,Factory New,Restricted,Prisma 2 Case,5.84,58.4,33.24,-25.16,-22.02,-37.71
1,MAG-7,Justice,Minimal Wear,Classified,Prisma 2 Case,9.4,94.0,69.8,-24.2,-21.18,-22.53
